Object.ID	Circularity.Factor	Mean.Intensity.EGFP	Mean.Intensity.mCherry	Area	Position	P.bodies..Counts	P.bodies.nuc..Counts	total_intensity_DCP1A_P.bodies	mean_intensity_DCP1A_P.bodies	total_intensity_DCP1A_P.bodies.nuc	mean_intensity_DCP1A_P.bodies.nuc	total_intensity_DCP1A_cytoplasm	mean_intensity_DCP1A_cytoplasm	total_intensity_P.bodies_all	mean_intensity_P.bodies_all	P.bodies_count	P.bodies.nuc_count	Parent.Object.ID..Well.	Parent.Trace.ID	black	green	nuclei	red
150704	1.0607485	371.83603	202.40234	2043	8	3	0	5066	194.84615	0	0	479506	115.43235	5066	194.84615	3	0	249	-1	0	0	1	1
132159	1.0420919	391.76389	170.70581	1567	8	1	0	1953	325.5	0	0	30131	28.944284	1953	325.5	1	0	238	-1	0	1	1	0
30537	1.055996	525.60095	193.272	1897	9	4	1	4422	157.92857	1427	52.851852	670569	191.20873	5849	108.31481	4	1	52	-1	0	1	1	0
27977	1.0948896	301.61429	216.9959	1706	4	6	1	33011.001	569.15519	829	12.373134	124196	62.59879	33840.001	272.90323	6	1	49	-1	0	0	1	1
105560	1.072126	446.1405	174.12326	1217	7	0	2	0	0	3650	31.465517	72471	57.425515	3650	31.465517	0	2	182	-1	0	1	1	0
109407	1.0446849	220.27266	211.8149	1302	3	0	1	0	0	201	6.0909091	15342	10.766316	201	6.0909091	0	1	176	-1	0	0	1	1
29984	1.0929222	326.6199	162.57503	1426	6	1	2	1067	133.375	6742	48.157143	19671	16.97239	7809	53.122449	1	2	51	-1	0	1	1	0
172636	1.0931853	266.0123	219.828	1628	7	3	2	15813	465.08824	1206	10.767857	64649	46.949165	17019	117.37241	3	2	264	-1	0	0	1	1
87752	1.1393072	433.69766	172.31349	2689	8	1	4	417	52.125	3654	20.187845	650014	105.31659	4071	21.654255	1	4	149	-1	0	0	0	0
114125	1.0694848	428.36563	169.99915	1176	7	1	2	1417	118.08333	2268	44.470588	49662.998	62.626731	3685	59.435484	1	2	169	-1	0	1	1	0
84033	1.0207065	423.1926	178.24449	1407	8	0	2	0	0	2720	35.789474	42730	44.142562	2720	35.789474	0	2	144	-1	0	1	1	0
213724	1.2634231	320.32703	202.26645	3434	7	1	0	3877	352.45455	0	0	25430	15.755886	3877	352.45455	1	0	366	-1	0	0	0	0
158857	1.0440489	224.95123	230.58183	1497	6	0	1	0	0	176	5.6774194	20847	7.3560339	176	5.6774194	0	1	263	-1	0	0	1	1
209095	1.0642428	307.65576	209.64005	1528	1	1	1	926	231.5	590	8.1944444	18856	23.336634	1516	20.213333	1	1	375	-1	0	0	1	1
47385	1.3003745	245.07343	177.32169	286	8	0	1	0	0	68	2.125	12280	23.346008	68	2.125	0	1	85	-1	0	0	0	0
160772	1.0855216	244.05856	253.70932	2305	4	4	1	22023	379.7069	540	5.625	47887	22.006893	22563	147.47059	4	1	286	-1	0	0	1	1
155554	1.0365688	634.4707	168.6877	1553	8	3	1	9259	330.67857	4446	53.566265	396603.03	127.11636	13705	124.59091	3	1	258	-1	0	1	1	0
5479	1.0471088	341.27246	193.99243	1057	6	0	1	0	0	192	5.4857143	15120	20.571429	192	5.4857143	0	1	8	-1	0	0	1	1
120528	1.0507297	260.09644	197.77138	1286	5	1	2	7829	978.625	662.00002	8.4871797	15323	14.347378	8491	99.894118	1	2	199	-1	0	0	1	1
46320	1.0532604	363.10922	206.23875	934	4	0	1	0	0	762	13.137931	21755	30.006897	762	13.137931	0	1	86	-1	0	0	1	1
188665	1.0325609	361.40344	182.93163	1331	8	0	0	0	0	0	0	25277	30.527777	0	0	0	0	315	-1	0	1	1	0
77273	1.0568042	381.25204	184.19263	1599	4	6	1	30529	693.84091	841	12.367647	194260.02	66.778967	31370	282.61261	6	1	128	-1	0	1	1	0
98354	1.0728446	249.76399	246.52261	3360	7	0	0	0	0	0	0	24944	6.1182242	0	0	0	0	167	-1	0	0	0	0
22824	1.0611536	301.58588	205.74455	2294	6	3	1	9649.9998	357.4074	367	9.4102564	110065	73.968411	10017	154.10769	3	1	28	-1	0	0	1	1
83706	1.0299371	343.25522	175.53905	1434	5	0	0	0	0	0	0	28890	30.251309	0	0	0	0	144	-1	0	1	1	0
18808	1.0540541	302.81982	220.22845	1160	6	2	1	3316	276.33333	459	7.2857143	29159	47.413008	3775	51.013514	2	1	38	-1	0	0	1	1
37460	1.1285048	387.99365	249.32784	2367	8	2	0	10657	761.21429	0	0	91894.998	47.222507	10657	761.21429	2	0	67	-1	0	0	0	0
3823	1.0850817	254.94327	206.22141	1093	6	0	0	0	0	0	0	5931	7.9825034	0	0	0	0	5	-1	0	0	1	1
94133	1.0458456	250.58424	159.39703	1816	6	0	2	0	0	988	8.8214286	100423	28.561718	988	8.8214286	0	2	161	-1	1	0	1	0
201150	1.0198699	399.0643	178.72391	1322	1	0	0	0	0	0	0	173356.98	69.315068	0	0	0	0	357	-1	0	1	1	0
65519	1.0353548	294.66138	186.96553	1828	9	0	2	0	0	279	6.0652174	214756	59.357656	279	6.0652174	0	2	117	-1	0	0	1	1
92189	1.0151185	263.76508	217.39763	1094	5	3	2	2754	196.71429	2270	20.636364	24658	25.186925	5024	40.845528	3	2	158	-1	0	0	1	1
131927	1.0475645	332.33176	178.83118	1700	6	0	1	0	0	1844.9999	31.810343	22822	24.539785	1844.9999	31.810343	0	1	238	-1	0	1	1	0
203125	1.0824393	223.74034	243.28923	1217	2	0	0	0	0	0	0	5332	7.4365411	0	0	0	0	359	-1	0	0	1	1
189503	1.0570443	355.66837	170.76889	1363	9	1	1	1442	160.22222	2531	53.851064	19208	40.868085	3973	72.236364	1	1	313	-1	0	1	1	0
130117	1.0378531	363.01117	180.12828	1793	2	0	1	0	0	314	5.7090909	294824	69.029267	314	5.7090909	0	1	239	-1	0	1	1	0
136296	1.1182817	263.45987	212.59799	1296	3	1	0	3942	438	0	0	22796	23.308793	3942	438	1	0	231	-1	0	0	1	1
92144	1.0266165	321.79617	175.32095	888	4	1	0	562	93.666667	0	0	15582	15.397233	562	93.666667	1	0	158	-1	0	1	1	0
189722	1.0577851	333.11798	209.26404	1746	7	9	1	26878	471.54386	511.99997	9.1428566	186950	120.45747	27390	244.55357	9	1	312	-1	0	0	1	1
89238	1.0422976	271.84308	206.4734	1147	1	2	0	1813	181.3	0	0	106393	44.778199	1813	181.3	2	0	153	-1	0	0	1	1
126295	1.0477778	301.42972	176.3331	1387	7	4	1	6149.0001	175.68572	2650	39.552239	35833	21.215512	8799.0001	87.118813	4	1	211	-1	0	1	1	0
168738	1.0462783	294.20779	175.61562	1025	3	1	1	1919	274.14286	124	3.2631579	113382	51.96242	2043	46.431818	1	1	270	-1	0	1	1	0
209119	1.0406535	301.54245	193.84616	2249	1	2	1	16231	854.26316	336	7.1489362	39873.999	38.084049	16567	254.87692	2	1	375	-1	0	0	1	1
177613	1.0675029	412.84616	167.66902	1417	7	1	1	11038	919.83333	1400	31.111111	12649	10.445087	12438	222.10714	1	1	303	-1	0	1	1	0
184975	1.0711945	775.67297	214.6451	2009	5	3	3	1807	129.07143	4700	54.022989	1121937	298.5463	6507	65.07	3	3	328	-1	0	0	1	1
215349	1.1138785	550.52374	178.51917	2635	7	2	0	2744	119.30435	0	0	139903	81.009265	2744	119.30435	2	0	362	-1	0	0	0	0
159620	1.049777	227.86456	198.75623	1366	4	0	0	0	0	0	0	18444	6.8743943	0	0	0	0	287	-1	0	0	1	1
74677	1.0365001	263.38873	163.20129	1083	8	0	0	0	0	0	0	83789	37.67491	0	0	0	0	133	-1	1	0	1	0
211896	1.0711597	584.9895	194.65492	3237	7	3	3	6024	251	2677	12.870192	105309	67.722829	8701	37.666667	3	3	369	-1	0	0	0	0
152454	1.0845226	263.72296	222.45383	1267	7	1	1	11503	1437.875	221	7.1290323	110353	43.669569	11724	308.52632	1	1	252	-1	0	0	1	1
107152	1.1178197	338.68445	198.62465	1087	8	0	1	0	0	500	12.820513	9745	22.55787	500	12.820513	0	1	180	-1	0	0	1	1
189359	1.0627403	294.58691	213.54979	1697	9	0	1	0	0	325	12.037037	43091.001	30.933956	325	12.037037	0	1	313	-1	0	0	1	1
147170	1.0323171	245.67303	195.14116	1098	6	0	1	0	0	156	5.2	47064	22.336972	156	5.2	0	1	241	-1	0	0	1	1
146035	1.064922	286.31842	196.97675	2236	7	0	2	0	0	597	6.6333333	32361	22.693548	597	6.6333333	0	2	240	-1	0	0	1	1
121276	1.0488032	249.43466	214.49547	1102	8	2	0	8681	578.73333	0	0	52370	40.346687	8681	578.73333	2	0	200	-1	0	0	1	1
31199	1.0355959	511.79214	204.38544	1881	4	1	0	12362	772.625	0	0	605400	178.95359	12362	772.625	1	0	55	-1	0	0	1	1
164989	1.0687093	273.66949	171.24191	1298	3	3	0	7176	398.66667	0	0	28867	22.308346	7176	398.66667	3	0	278	-1	0	0	1	0
107692	1.0980433	271.51166	187.69948	1331	7	2	1	1270	63.5	161	6.44	100762	66.334431	1431	32.522727	2	1	179	-1	0	0	1	1
90260	1.0339567	233.07849	175.55814	344	1	2	0	5014	313.375	0	0	11869	18.9904	5014	313.375	2	0	155	-1	0	0	0	0
57240	1.0185102	249.58072	210.43306	1307	4	3	3	8621	374.82609	1412	7.3926702	91770	33.988889	10033	47.103286	3	3	102	-1	0	0	1	1
166913	1.0662808	386.68344	176.01637	1649	9	1	1	1792	224	161	3.8333333	338812	93.182618	1953	39.857143	1	1	274	-1	0	1	1	0
103671	1.0982191	261.55264	215.25143	1225	8	0	0	0	0	0	0	6486	8.8971193	0	0	0	0	185	-1	0	0	1	1
91880	1.0994205	253.14615	231.91649	1389	8	0	0	0	0	0	0	53866	38.420827	0	0	0	0	157	-1	0	0	1	1
39784	1.0351367	362.61206	190.93552	946	7	0	0	0	0	0	0	179215	89.117355	0	0	0	0	70	-1	0	1	1	0
100272	1.0514534	356.75027	174.80743	1750	9	0	0	0	0	0	0	257525.98	73.81083	0	0	0	0	190	-1	0	1	1	0
188527	1.021781	356.80698	177.7928	1694	4	1	0	2523	210.25	0	0	238881.98	73.842963	2523	210.25	1	0	315	-1	0	1	1	0
208245	1.0170557	312.62274	175.46875	1760	8	1	0	20067	2866.7143	0	0	128280	81.087231	20067	2866.7143	1	0	378	-1	0	1	1	0
74865	1.019576	538.71417	203.68857	1522	7	4	2	6566	243.18519	1080	22.040816	600532	213.94086	7646	101.94667	4	2	132	-1	0	0	1	1
